"data_group","file_path","source_kind","suite_from_name","k_from_name","key","count","min","max","avg","last_value","last_line_no"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","verification_time_ms","20","3.28","17.3","7.8795","3.57","914"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k2.log","server","C_FP_OFF_MQA_ON","2","waste_ratio","40","0.1207","0.3","0.203115","0.1246","912"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","accept","32","0.5063","0.7905","0.685238","0.7805","902"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","accept_no_hs","32","0.5063","0.7905","0.685238","0.7805","902"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","accept_with_hs","32","0","0","0","0","902"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","average_time_per_proposal_tok_ms","18","39.75","84.91","65.573889","46.87","895"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","avg_execute_total_ms","7","66.61","86.89","72.522857","70.94","883"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","avg_forward_ms","7","58.05","67.99","61.887143","64.18","883"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","avg_logits_ms","7","1.7","9.29","3.702857","1.7","883"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","avg_sampler_ms","7","5.02","9.58","6.891429","5.02","883"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","count","7","50","350","200","350","883"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","draft_tp","1","1","1","1","1","48"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","fail_adapter","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","fail_backend","1","1","1","1","1","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","fail_disabled","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","fail_lora","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","fail_prompt","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","frequency_penalty","200","0","0","0","0","739"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","high_k_occ","32","0.0437","0.7","0.112728","0.0594","903"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","hs_ratio","32","0","0","0","0","902"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","iter_p95","32","230.077","365.985","322.608","358.703","902"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","k","22","2","3","2.227273","2","901"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","max_seq_len","1","8192","8192","8192","8192","46"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","max_tokens","201","4","781","222.965174","593","739"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","min_p","200","0","0","0","0","739"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","min_tokens","201","0","0","0","0","739"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","ms_hit","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","ms_total","1","1","1","1","1","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","n","200","1","1","1","1","739"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","num_scheduler_steps","1","1","1","1","1","46"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","pipeline_parallel_size","1","1","1","1","1","46"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","pos2","15","0","1","0.685613","0.2667","856"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","pos3","15","0","1","0.54612","0.2667","856"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","pos4","15","0","1","0.54612","0.2667","856"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","presence_penalty","200","0","0","0","0","739"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","q","15","1","189","88.333333","30","856"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","repetition_penalty","200","1","1","1","1","739"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","sample_len","1","4","4","4","4","124"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","schedule","1","60","60","60","60","161"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","scoring_time_ms","18","53.52","97.72","76.901667","84.44","895"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","switch_per_min","32","1.3552","14.1211","10.156034","12.4246","903"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","target_tp","1","1","1","1","1","48"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","temperature","200","0","0","0","0","739"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","tensor_parallel_size","1","1","1","1","1","46"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","throughput_tps","32","0.542","278.22","180.15875","252.322","902"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","top_k","200","0","0","0","0","739"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","top_p","200","1","1","1","1","739"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","verification_time_ms","18","3.42","16.43","9.736667","5.14","895"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","waste","15","0","0.6667","0.265833","0.4889","856"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k4.log","server","C_FP_OFF_MQA_ON","4","waste_ratio","22","0","0.4741","0.155095","0.0041","901"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","accept","30","0.51","0.816","0.7301","0.816","886"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","accept_no_hs","30","0.51","0.816","0.7301","0.816","886"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","accept_with_hs","30","0","0","0","0","886"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","average_time_per_proposal_tok_ms","17","36.75","75.21","63.18","66.19","888"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","avg_execute_total_ms","7","66.63","84.61","71.888571","70.13","877"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","avg_forward_ms","7","58.04","66.22","61.325714","63.34","877"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","avg_logits_ms","7","1.55","8.09","3.274286","1.55","877"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","avg_sampler_ms","7","5.19","10.26","7.224286","5.19","877"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","count","7","50","350","200","350","877"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","draft_tp","1","1","1","1","1","48"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","fail_adapter","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","fail_backend","1","1","1","1","1","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","fail_disabled","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","fail_lora","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","fail_prompt","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","frequency_penalty","200","0","0","0","0","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","high_k_occ","30","0.04","0.7","0.110003","0.04","887"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","hs_ratio","30","0","0","0","0","886"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","iter_p95","30","215.791","351.843","313.6703","333.035","886"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","k","23","2","3","2.304348","2","889"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","max_seq_len","1","8192","8192","8192","8192","46"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","max_tokens","201","4","781","222.965174","593","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","min_p","200","0","0","0","0","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","min_tokens","201","0","0","0","0","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","ms_hit","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","ms_total","1","1","1","1","1","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","n","200","1","1","1","1","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","num_scheduler_steps","1","1","1","1","1","46"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","pipeline_parallel_size","1","1","1","1","1","46"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","pos2","14","0.0325","1","0.65175","0.2581","843"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","pos3","14","0","1","0.49825","0.2581","843"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","pos4","14","0","1","0.49825","0.2581","843"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","presence_penalty","200","0","0","0","0","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","q","14","1","179","88.642857","31","843"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","repetition_penalty","200","1","1","1","1","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","sample_len","1","4","4","4","4","124"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","schedule","1","60","60","60","60","161"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","scoring_time_ms","17","50.16","91.2","73.168235","58.8","888"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","switch_per_min","30","1.3078","12.675","8.87377","9.7924","887"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","target_tp","1","1","1","1","1","48"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","temperature","200","0","0","0","0","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","tensor_parallel_size","1","1","1","1","1","46"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","throughput_tps","30","0.523","279.318","187.2359","254.679","886"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","top_k","200","0","0","0","0","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","top_p","200","1","1","1","1","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","verification_time_ms","17","3.47","17.86","9.468824","4.96","888"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","waste","14","0","0.7419","0.2972","0.4946","843"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_C_FP_OFF_MQA_ON_k8.log","server","C_FP_OFF_MQA_ON","8","waste_ratio","23","0","0.477","0.089848","0.0306","889"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","accept","42","0.75","0.8924","0.871898","0.8913","925"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","accept_no_hs","42","0.75","0.8924","0.871898","0.8913","925"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","accept_with_hs","42","0","0","0","0","925"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","average_time_per_proposal_tok_ms","22","41.59","83.8","70.744091","69.65","924"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","avg_execute_total_ms","10","66.1","87.74","70.897","68.63","928"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","avg_forward_ms","10","59.4","69.01","63.142","64.11","928"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","avg_logits_ms","10","1.26","8.26","2.781","1.26","928"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","avg_sampler_ms","10","3.21","10.42","4.917","3.21","928"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","count","10","50","500","275","500","928"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","draft_tp","1","1","1","1","1","48"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","fail_adapter","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","fail_backend","1","1","1","1","1","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","fail_disabled","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","fail_lora","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","fail_prompt","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","frequency_penalty","200","0","0","0","0","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","high_k_occ","42","0","0","0","0","927"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","hs_ratio","42","0","0","0","0","925"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","iter_p95","42","155.876","355.261","296.911024","305.15","925"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","k","42","2","2","2","2","926"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","max_seq_len","1","8192","8192","8192","8192","46"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","max_tokens","201","4","781","222.965174","593","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","min_p","200","0","0","0","0","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","min_tokens","201","0","0","0","0","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","ms_hit","1","0","0","0","0","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","ms_total","1","1","1","1","1","125"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","n","200","1","1","1","1","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","num_scheduler_steps","1","1","1","1","1","46"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","pipeline_parallel_size","1","1","1","1","1","46"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","presence_penalty","200","0","0","0","0","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","repetition_penalty","200","1","1","1","1","750"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","sample_len","1","2","2","2","2","124"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","schedule","1","60","60","60","60","167"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","scoring_time_ms","22","52.31","134.26","91.592273","60.01","924"
"C&D","C:\Users\407407\Desktop\vllm\github\MQA_FastPath\C&D\server_D_FP_OFF_MQA_OFF_k2.log","server","D_FP_OFF_MQA_OFF","2","switch_per_min","42","0","0","0","0","927"
